Key, SourceString
SYSTXT_TIPS_MESSAGE_BOUKENSYANOKISOTISIKI_00160,"町の外で　柵を見つけたら<lf>その向こうには　強敵がいるかもしれません。<lf>ご注意を！"
SYSTXT_TIPS_MESSAGE_BOUKENSYANOKISOTISIKI_00170,"町の外で　柵を見つけたら<lf>その向こうには　強敵がいるかもしれません。<lf>ご注意を！"
SYSTXT_TIPS_MESSAGE_BOUKENSYANOKISOTISIKI_00180,"町の外で　柵を見つけたら<lf>その向こうには　強敵がいるかもしれません。<lf>ご注意を！"
SYSTXT_TIPS_MESSAGE_BOUKENSYANOKISOTISIKI_00190,"町の外で　柵を見つけたら<lf>その向こうには　強敵がいるかもしれません。<lf>ご注意を！"
SYSTXT_TIPS_MESSAGE_BOUKENSYANOKISOTISIKI_00200,"町の外で　柵を見つけたら<lf>その向こうには　強敵がいるかもしれません。<lf>ご注意を！"
SYSTXT_TIPS_MESSAGE_BOUKENSYANOKISOTISIKI_00210,"アクセサリーは　とてもめずらしいアイテムです。<lf>がんばって　手に入れましょう。"
SYSTXT_TIPS_MESSAGE_BOUKENSYANOHATTENTISIKI_00010,"世界中を隅々まで　歩いてみましょう。<lf>キラキラ光る場所や　宝箱から<lf>色々なアイテムをゲットできますよ！"
SYSTXT_TIPS_MESSAGE_BOUKENSYANOHATTENTISIKI_00020,"フィールドに置いてある青い宝箱は<lf>いつも同じ場所にあるとは限りません。"
SYSTXT_TIPS_MESSAGE_BOUKENSYANOHATTENTISIKI_00030,"町の中では　本棚も忘れずにチェックを。<lf>思いもよらない　大切な情報をゲットできるかも。"
SYSTXT_TIPS_MESSAGE_BOUKENSYANOHATTENTISIKI_00040,"装備品の名前につく「＋１」などの数値は<lf>その装備品の「できのよさ」を　示しています。<lf>数字が大きいほど　つよい装備品です。"
SYSTXT_TIPS_MESSAGE_BOUKENSYANOHATTENTISIKI_00050,"防具は　大きく分けて「盾」「アタマ」「からだ上」<lf>「からだ下」「アクセサリー」に分類できます。<lf>しゅび力は　みのまもりと　すべての防具の合計なので<lf>いろんな部位の防具を　そろえましょう。"
SYSTXT_TIPS_MESSAGE_BOUKENSYANOHATTENTISIKI_00060,"モンスターは自分より弱いか　同じくらいの強さの敵を<lf>見つけると　おそいかかってきます。<lf>逆に　自分より強い敵をみつけると<lf>逃げ出そうとします。"
SYSTXT_TIPS_MESSAGE_BOUKENSYANOHATTENTISIKI_00070,"今　受けられるクエストを知りたい時は<lf>旅のコンシェルジュをご利用ください。<lf>コンシェルジュがイチオシのクエストを<lf>ご案内いたします。"
SYSTXT_TIPS_MESSAGE_BOUKENSYANOHATTENTISIKI_00080,"次に　どこに行こうか迷った時は<lf>旅のコンシェルジュをご利用ください。<lf>オススメの旅先をご提案いたします！"
SYSTXT_TIPS_MESSAGE_BOUKENSYANOHATTENTISIKI_00090,"「どうぐ」コマンドの「ふしぎな鍛治」から<lf>武器や防具などの装備品を作れます。<lf>ちょっとコツがいりますが<lf>上手くいけば　より強い装備に生まれ変わるかも。"
SYSTXT_TIPS_MESSAGE_BOUKENSYANOHATTENTISIKI_00100,"「さくせん」コマンドの「スキルパネル」では<lf>レベルアップで取得した　スキルポイントを使って<lf>スキルを習得できます。"
SYSTXT_TIPS_MESSAGE_BATORUNOTISIKI_00010,"バトルから逃げるときは<lf>「にげる」コマンドを選びましょう。<lf>ただし　逃げるのに失敗すると<lf>てひどい一撃を　食らわされてしまうかも。"
SYSTXT_TIPS_MESSAGE_BATORUNOTISIKI_00020,"両手杖やスティックで　敵を攻撃すると<lf>ダメージに応じて　ＭＰを吸収することができます。"
SYSTXT_TIPS_MESSAGE_BATORUNOTISIKI_00030,"強い敵と　じっくり戦うよりも<lf>楽に勝てる相手と　たくさん戦った方が<lf>レベルアップの近道かも！"
SYSTXT_TIPS_MESSAGE_BATORUNOTISIKI_00040,"敵が強く感じたら<lf>ひとつ前のエリアに戻って<lf>レベル上げしましょう。"
SYSTXT_TIPS_MESSAGE_SUTETASUNOTISIKI_00010,"すばやさが上がると　ターン中の行動順が早くなり<lf>身をかわす確率もアップします！<lf>ただし　足の速さは変わりません。"
SYSTXT_TIPS_MESSAGE_SUTETASUNOTISIKI_00020,"きようさが上がると<lf>会心の一撃や　呪文の暴走する確率<lf>敵の不意をつく確率が　アップします。"
SYSTXT_TIPS_MESSAGE_SUTETASUNOTISIKI_00030,"みりょくが上がると　敵が自分に見とれて<lf>動けなくなったり　しびれたりする確率が<lf>アップします。"
SYSTXT_TIPS_MESSAGE_SUTETASUNOTISIKI_00040,"攻撃魔力が上がると　攻撃呪文の効果や<lf>敵を弱体化する呪文の成功確率が　アップします。"
SYSTXT_TIPS_MESSAGE_SUTETASUNOTISIKI_00050,"回復魔力が上がると　回復呪文の効果や<lf>仲間を生き返らせる呪文の成功確率が　アップします。"
SYSTXT_TIPS_MESSAGE_SEITYONIKANSURUTISIKI_00010,"レベルアップで　手に入れたスキルポイントは<lf>「さくせん」コマンドの「スキルパネル」から<lf>振り分けましょう。<lf>自分の装備している武器を　優先するといいですよ。"
SYSTXT_TIPS_MESSAGE_SEITYONIKANSURUTISIKI_00020,"職業のレベルは職業別。<lf>転職しても　元の職業に戻れば　元のレベルに戻ります。"
SYSTXT_TIPS_MESSAGE_SEITYONIKANSURUTISIKI_00030,"主人公のスキルパネルは　職業によらず<lf>武器ごとに共通です。<lf>スキルポイントが足りない時は　他の職業のレベルを<lf>上げてみるのも　良いかもしれません。"
SYSTXT_TIPS_MESSAGE_SEITYONIKANSURUTISIKI_00040,"レベルアップで覚えた呪文は<lf>その職業の時だけ使えます。<lf>転職すると　使えなくなるので　ご注意を！"
SYSTXT_TIPS_MESSAGE_BENRINATISIKI_00010,"<emoji SpecialRight>を押すと ログを確認できる<lf>ウィンドウが開きます。<lf>会話やバトルのメッセージを　再確認したい時は<lf>開いてみましょう。"
SYSTXT_TIPS_MESSAGE_BENRINATISIKI_00020,"「せんれき」コマンドの「かたがきを設定する」では<lf>かたがきの変更が　できます。<lf>かたがきの変更で　特に変わることはないですが<lf>ちょっぴり　誇らしくなります。"
SYSTXT_TIPS_MESSAGE_BENRINATISIKI_00030,"「さくせん」コマンドの「システム設定」では<lf>カメラ操作などの様々な設定が　できます。"
SYSTXT_TIPS_MESSAGE_BENRINATISIKI_00040,"移動中に<emoji RightShoulder>を押しっぱなしにすると　ダッシュ！<lf>先を急ぎたいときに便利ですが<lf>うっかり崖から落ちたり<lf>モンスターと戦闘にならないように<lf>気をつけてくださいね。"
SYSTXT_TIPS_MESSAGE_BENRINATISIKI_00050,"クエストの進み具合を　確認するときは<lf>「せんれき」コマンドの「クエストリスト」を<lf>確認しましょう。<lf>次に何をするのかも　バッチリわかります！"
SYSTXT_TIPS_MESSAGE_BENRINATISIKI_00060,"<emoji LeftShoulder>を押すと　オートラン。<lf>自動的に　まっすぐ走り続けます。<lf>止まりたい時は　もう一度<emoji LeftShoulder>を押すか<lf><emoji LeftStick>を逆方向に入れてください。"
SYSTXT_TIPS_MESSAGE_BENRINATISIKI_00070,"<emoji FaceButton_Bottom>で　その場でジャンプ！<lf>気が向いたら　ジャンプジャンプ！"
SYSTXT_TIPS_MESSAGE_BENRINATISIKI_00080,"「せんれき」の「討伐モンスターリスト」では<lf>モンスターの情報を見ることができます。<lf>「みやぶる」と　ひみつの情報も見れますよ。"
SYSTXT_TIPS_MESSAGE_BENRINATISIKI_00090,"<emoji FaceButton_Left>で　地図が開きます。<lf>地図メニューを開けば　キャラの居場所や<lf>施設の場所も　わかって便利です。"
SYSTXT_TIPS_MESSAGE_BENRINATISIKI_00100,"「さくせん」コマンド「いろいろな設定」の<lf>「環境設定」から　操作タイプの変更ができます。"
SYSTXT_TIPS_MESSAGE_BENRINATISIKI_00110,"地図に魚マークが表示されている場所では<lf>釣りができます。<lf>釣り老師に　釣りの事を教わりに　いきましょう。"
SYSTXT_TIPS_MESSAGE_SISETUNOSYOKAI_00010,"町にある冒険者の酒場では　「フレンドのじゅもん」で<lf>「フレンド」を登録できます。<lf>登録したフレンドに　討伐依頼書のクエストを<lf>頼むことができるので　討伐隊員に話しかけてみよう。"
SYSTXT_TIPS_MESSAGE_SISETUNOSYOKAI_00020,"教会では　冒険の書に記録したり<lf>呪いや毒の治療をしたり　様々なことができます。"
SYSTXT_TIPS_MESSAGE_SISETUNOSYOKAI_00030,"ゴールド銀行では<lf>ゴールドを　無料で　預かってもらえます。<lf>いざという時にそなえて　こまめに預けましょう。"
SYSTXT_TIPS_MESSAGE_SISETUNOSYOKAI_00040,"旅人バザーには　お買い得商品がならんでいるとか。<lf>時々入れ替わるので　たまにのぞいてみると<lf>いいことがあるかも。"
SYSTXT_TIPS_MESSAGE_SISETUNOSYOKAI_00050,"旅のコンシェルジュは　冒険者の強い味方。<lf>宿屋にいる案内係に　話しかけてください。"
SYSTXT_TIPS_MESSAGE_SISETUNOSYOKAI_00060,"大きな街にある美容院では<lf>髪や顔など　美容の相談を受け付けています。<lf>気分転換にいかがですか？"
SYSTXT_TIPS_MESSAGE_SISETUNOSYOKAI_00070,"プクランド大陸の<lf>メギストリスの都にあるカラーリング屋では<lf>装備品の色を変えることが　できます。"
SYSTXT_TIPS_MESSAGE_SISETUNOSYOKAI_00080,"ウェナ諸島の　ヴェリナード城下町にある<lf>アクセサリー合成屋では　アクセサリーを合成して<lf>強くすることができます。"
SYSTXT_TIPS_MESSAGE_SISETUNOSYOKAI_00090,"カジノでは　楽しいゲームがあなたを待っています！<lf>くれぐれも　お金の使いすぎには注意！"
SYSTXT_TIPS_MESSAGE_SYUZOKUSYOKAI_00010,"厳しい荒野を　チカラ強く生きる　<lf>大きな身体に　ツノと尻尾を持った者たち。<lf>好戦的で　強き者を尊んだ彼らは<lf>抜きんでた強いチカラと　体力で<lf>弱き者や仲間のために　命をかけて戦った。"
SYSTXT_TIPS_MESSAGE_SYUZOKUSYOKAI_00020,"海に浮かぶ美しい島々で　自由に生きる<lf>青き水面のような色の　身体を持つ者たち。<lf>束縛を嫌い　歌と恋を大切にする彼らは<lf>速さと強さという　特性を生かして<lf>愛する者を守る時にだけ　本気で戦った。"
SYSTXT_TIPS_MESSAGE_SYUZOKUSYOKAI_00030,"自然を愛し　森と共に生きる<lf>背に小さな羽を持った　かれんな姿の者たち。<lf>伝統と格式を重んじる彼らは　世界の理を深く学び<lf>多くの　優れた呪文の使い手を　世に送り出した。"
SYSTXT_TIPS_MESSAGE_SYUZOKUSYOKAI_00040,"雄大な山々に恩恵を受け　大地と共に生きる<lf>小さな身体に　大きな耳を持った者たち。<lf>高い技術力と　強い欲望を持つ彼らは<lf>持ち前の器用さと　素早さで<lf>いくつもの高度な文明を　築き上げた。"
SYSTXT_TIPS_MESSAGE_SYUZOKUSYOKAI_00050,"絵本のような色彩の町で　楽しさを求めて生きる<lf>ふわふわと愛らしい　小さな身体の者たち。<lf>強い魔力と　器用さを生まれながら持つ彼らは<lf>戦いより　ものを作りだすことより<lf>楽しさを生み出すことに　情熱をかたむけた。"
SYSTXT_TIPS_MESSAGE_SYUZOKUSYOKAI_00060,"どんな地でも生きていける<lf>大きくもなく　小さくもない身体の者たち。<lf>秀でたところがないと思われていた彼らだが<lf>危機に直面した時　決してくじけずに立ち向かう<lf>勇ましさを秘めていた。"
SYSTXT_TIPS_MESSAGE_TAIRIKUSYOKAI_00010,"北部は雪原　中部は荒野<lf>南部は岩石地帯と乾燥した草原といった具合に<lf>地域によって　気候が大きく異なる。<lf>ゲルト海峡の海峡バンジーは　人気スポット。"
SYSTXT_TIPS_MESSAGE_TAIRIKUSYOKAI_00020,"さまざまな大きさの島の　集合体でできており<lf>貝のような形の帆のついたカヌーが　島々を結ぶ。<lf>北側の島では　熱帯雨林も形成されるほど<lf>年間を通じて暖かい。"
SYSTXT_TIPS_MESSAGE_TAIRIKUSYOKAI_00030,"温暖で雨もよく降るため　森林地帯が多く<lf>カミハルムイ領の桜や　落陽の草原の紅葉といった<lf>地域ごとの　特徴的な風景を楽しめるほか<lf>カムシカなどの　珍しい動物も生息している。"
SYSTXT_TIPS_MESSAGE_TAIRIKUSYOKAI_00040,"大陸全体の約４分の１を砂漠が占め<lf>カルサドラ火山を中心に　火山地帯や山岳地帯が多い。<lf>かつて　先進技術を活かして栄華を極めた国家たちの<lf>遺跡や跡地があちこちに残っている。"
SYSTXT_TIPS_MESSAGE_TAIRIKUSYOKAI_00050,"大陸のほとんどは　温暖で水源豊かな広野が占め<lf>色とりどりの草花に　覆われている。<lf>メルヘンチックな建物など<lf>明るい雰囲気に満ちているが<lf>けがれの谷やチョッピ荒野など　不毛の地も存在する。"
SYSTXT_TIPS_MESSAGE_TAIRIKUSYOKAI_00060,"五大陸の中心に位置し　グランゼドーラ王国と<lf>アラハギーロ王国という　ふたつの国がある。<lf>エテーネの島は　レンダーシア大陸の内海の中にある。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00010,"放浪の賢者。<lf>大地の箱舟で　五大陸の駅を巡り<lf>各地の名物料理を食べ歩くのが　趣味。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00020,"ランガーオ村を治める村王にして<lf>武闘大会の名誉チャンピオン。<lf>村の武闘大会で　何度も優勝する実力者でありながら<lf>優れた人格者でもあり　村人から慕われている。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00030,"ランガーオ村の村王クリフゲーンの娘。<lf>明るくて心優しく　誰からも好かれるような性格だが<lf>かなりの身体能力の持ち主。<lf>いざという時は　自ら前にでて戦うこともある。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00040,"マイユの幼なじみで　ジーガンフの弟分。<lf>２年前の武闘大会で　マイユを託すために<lf>ジーガンフにわざと負けて　村を出た。<lf>アロルドが　マイユのことを想っていたのは<lf>間違いないが　なぜジーガンフに託そうと<lf>思ったのかは語られていない。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00050,"ゴールドが大好きな独特の口調で話す　オーガの少女。<lf>山奥の貧しい集落の出身で<lf>お金を稼ごうとしていたのは　集落のみんなの<lf>生活費を得るため。<lf>がめついようだが　本当は心優しい少女である。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00060,"賢者のひとり。<lf>白い光が世界に広がったことを知り<lf>勇者覚醒について調べるべく　旅に出た。<lf>隠れ家に「るすばんエイドス４号」を設置するなど<lf>おちゃめな一面もあるが　プクリポのいたずらには<lf>本当にまいっているようだ。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00065,"グレンの王。<lf>贈り物の　魔瘴石のネックレスが原因で<lf>正常な判断力を失っていたが<lf>元々は国民の尊敬を集める　温厚で誠実な王である。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00070,"グレン城下町で暮らす　破邪舟師の末裔。<lf>重度の　ものぐさだったが　父祖エルジュに<lf>手を貸した結果　見ちがえるほどの真人間になった。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00080,"破邪舟師フルッカのめい。<lf>フルッカはフィーフィを　破邪舟の術の継承者に<lf>育てようとして　魔法を教えているが<lf>本人は「努力なんて無駄」と　修行をさぼって<lf>本ばかり読んでいる。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00090,"ガートラントの老王。<lf>孫娘のゼラリム姫を　病から救おうと<lf>賢者マリーンを　頼っていた。<lf>若い頃には　グレンのバグド王を　鍛えたこともあり<lf>バグド王からは「師にも等しいかた」と慕われている。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00100,"ガートラント王国に仕える兵士長。<lf>若いころは　はかなげな容姿と　華麗な剣術で<lf>女性のハートを　わしづかみにしていた。<lf>今では　すっかり太って　剣技も衰えてしまい<lf>まったく強くない。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00110,"どんな病人やケガ人も治せると評判の賢者。<lf>その正体は魔物で　妖魔ジュリアンテの姉だった。<lf>猛者たちをさらって　あやつった「マリーン軍団」を<lf>組織しようとしていたが　スピンドル兵士長の実力は<lf>見抜けなかったようだ。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00120,"どんな病人やケガ人も治せると評判の女賢者。<lf>その正体は魔物で　妖魔ジュリアンテの姉だった。<lf>猛者たちをさらってあやつった「マリーン軍団」を<lf>組織しようとしていたが　スピンドル兵士長の事は<lf>見抜けなかったようだ。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00130,"レーンの村の孤児院で育った　天涯孤独の青年で<lf>ぶっきらぼうだが　根は優しくお人好し。<lf>主人公の元の身体の持ち主とは　互いに切磋琢磨し<lf>時には競いあう関係。<lf>自分のチカラのみで　名をあげる事を　目指している。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00140,"レーンの村の村長セトリーの娘。<lf>明るい性格で　幼なじみのヒューザや<lf>アーシクと仲が良い。<lf>ルベカの服は村長が　愛する娘のために<lf>わざわざ都会から　取り寄せてプレゼントしたとか？"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00150,"レーンの村を治める村長。<lf>アーシクとキールが結婚する時の<lf>シェルナーを務める者を決めるため<lf>シェルナーの試験を開催した。<lf>娘のルベカが嫁ぐときには　暴れるのではないかと<lf>妻のメーデから心配されるほど　娘を溺愛している。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00160,"レーンの村に孤児院を作り　身寄りのない子どもたちを<lf>引き取って　親がわりをしている老人。<lf>村一番の豊富な知識を持ち<lf>村人からも頼りにされている。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00170,"レーンの村で暮らす　キールの婚約者。<lf>ヒューザやルベカと幼なじみ。<lf>普段は　やや頼りなく　お調子者だが<lf>決めるべき所では　しっかりと前に出るタイプ。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00180,"レーンの村のアーシクの婚約者で<lf>ジュレットの町長の娘。<lf>町に遊びにきていた　アーシクと出会い<lf>ひと目で恋に落ちた。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00190,"かつてレーンの村に住んでいた若者。<lf>結婚式の直前に　花嫁のダーリアを失い<lf>悲しみにくれて　みずから海に　身を沈めた。<lf>その後　魂は花嫁を求めてさまよい続けているうちに<lf>魔瘴の影響で　魔物と化してしまった。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00200,"レグの恋人だった女性。<lf>結婚式の前の　身を清める儀式で　海に入ったところ<lf>海にのみこまれて命を落とした。<lf>セトリー村長や　ルベカとは　遠縁にあたる。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00210,"ジュレットの町で　ひとりで暮らす<lf>身寄りのない女の子。<lf>さびしさから　町に流れ着いた　巨猫族の子ネコを拾い<lf>家族にしようとしていたが　ヒューザに諭されて<lf>母親のキャット・マンマーに返した。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00220,"ジュレットの町で　町長を務めているウェディの男性。<lf>キールの父で　娘がレーンの村に嫁いでからは<lf>妻のマーゼッタと　ふたりで暮らしている。<lf>ソーミャの事を気にかけたりと　町の世話役として<lf>責任感と正義感の強い　しっかり者の町長である。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00230,"ヴェリナード王立調査団に所属する調査員のひとり。<lf>知恵の眠る遺跡に納められた　波紋の音叉に<lf>異常の兆候が見られたため　その調査に訪れた。<lf>何かの説明を始めるときに　軽くステップを踏んで<lf>「説明しましょう！」と言うのがクセ。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00240,"巨猫族の剣士で　キャット剣法師範。<lf>その腕は　猫島で最強の剣豪と言われている。<lf>キャット・ジュニアを海に流すことで<lf>キャット・マンマーを気落ちさせて　ほうむり<lf>猫島の支配者になろうとしていた。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00250,"猫島を治める巨猫族で　猫魔族の女王。<lf>巨猫族は数十年に一度だけ生まれるとされており<lf>息子のキャット・ジュニアをとてもかわいがっていた。<lf>平和で静かな暮らしを望み　ウェディと争う気はない。<lf>好物は　魚の香りがするという　ネコマンマの実。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00260,"ウェナ諸島を統治する女王。<lf>オーディス王子が　伝統を破って男王を<lf>目指していると知り　さまざまな重圧に負けないよう<lf>あえて厳しく接している。<lf>女王の唄う「恵みの歌」は　水に聖なる加護を与える<lf>チカラを持ち　ウェディの生活をささえている。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00270,"女王ディオーレの夫。<lf>普段は　女王の尻にしかれる夫という感じだが<lf>決めるべきところは　しっかりと決め<lf>女王を傍らで支えている　良き夫である。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00280,"女王制度のつづくヴェリナード王国において<lf>王になろうとする王子。<lf>勉強熱心で努力をかさねているが<lf>何かと　カラまわりしがちな性格。<lf>思い込みが強く　人の話を聞かないところがある。<lf>タマネギが苦手らしい。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00290,"自称占い師として　王子に取り入ろうとしていた女性。<lf>封印されていた暴君バサグランデを解放し<lf>共に世界を支配しようと　もくろんでいた。<lf>野望は壮大だが　本人にチカラはなく<lf>ドジなところもあって　犬の尻尾をふみつけて以来<lf>ずっと　犬に追いかけられている。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00300,"数百年前　時の流れを止める「永遠の水」に<lf>暴君バサグランデを封じるために<lf>みずからも水に入った　封印の巫女。<lf>１７代前のヴェリナード王ラーディスの娘であるため<lf>王家の血筋を引いており　オーディスの遠縁にあたる。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00310,"風の町アズランの領主タケトラの娘。<lf>ツスクルの村の学びの庭で<lf>主人公の元の身体の持ち主と　共に学んでいたが<lf>あまり出来は良くなかったようだ。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00320,"ツスクルの学びの庭で　１０年以上留年しつづけている<lf>お調子者のエルフ。<lf>実力は十分に持ちながら　わざと試験に不合格になり<lf>留年し続けていた。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00330,"ツスクルの学びの庭では　一二を争う成績を誇る秀才。<lf>主人公の元の身体の持ち主を　ライバル視しており<lf>何かと　対抗意識を燃やしている。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00340,"ツスクルの村を統べる巫女で　学びの庭の創設者。<lf>久遠の森にそびえ立つ　世界樹の守り人としての<lf>顔も持つ。<lf>普段は巫女の館にこもり　人前に姿を見せることは<lf>めったにない。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00350,"風の町アズランを代々治めてきた一族の当主。<lf>町の領主として　娘のフウラにはあえて<lf>厳しく接しているが　愛情は人一倍深い。<lf>娘とのコミュニケーションがうまくとれない<lf>不器用な父。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00360,"風の町アズランの領主タケトラの娘。<lf>ツスクルの村の学びの庭の　若葉の試みに<lf>落第して帰郷した。<lf>先代の風乗りだった母　カザユラが<lf>カムシカの子を　助けようとして命を落としたため<lf>カムシカを憎んでいたが　とある事をきっかけに<lf>心を開きはじめた。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00370,"キュートでファンシーなものをこよなく愛する怪獣。<lf>スイの塔に風のころもを取りにきた　風乗りを倒すよう<lf>頼まれていたが　塔の最上階を　ちゃっかり自分好みに<lf>作り変えて　住み着いていた。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00380,"カミハルムイ国を治めるエルフの王。<lf>５０年前に　両親と姉がそろって不審な死をとげる<lf>という悲惨な過去を持つ苦労人。<lf>霊を恐れぬ胆力と　みずから捨てられた城におもむき<lf>謎を解き明かそうとする行動力もある。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00390,"１０年間わざと学びの庭の　若葉の試練に落ちて<lf>留年し続けていたが　巫女ヒメアにさとされて<lf>ついに卒業。<lf>お調子者だが実力はあったため　ニコロイ王の<lf>信頼を得て側近となった。"
SYSTXT_TIPS_MESSAGE_ZINBUTSUSYOKAI_00400,"ニコロイ王の姉で故人。<lf>髪と肌が真っ白な「白き者」と呼ばれる特別な子どもで<lf>エルトナの聖地と心を通わせる<lf>不思議なチカラを　持っていた。"
